"n","gram","annee","mois","rubrique","total"
3,"guerre",1952,3,"sport",9199465
15,"guerre",1952,3,"économie",9199465
36,"guerre",1952,4,"culture",9199465
14,"guerre",1952,4,"inclassable",9199465
332,"guerre",1952,4,"international",9199465
63,"guerre",1952,4,"politique",9199465
10,"guerre",1952,4,"science/technologie",9199465
19,"guerre",1952,4,"société",9199465
2,"guerre",1952,4,"sport",9199465
33,"guerre",1952,4,"économie",9199465
76,"guerre",1952,5,"culture",9199465
61,"guerre",1952,5,"inclassable",9199465
351,"guerre",1952,5,"international",9199465
121,"guerre",1952,5,"politique",9199465
14,"guerre",1952,5,"science/technologie",9199465
23,"guerre",1952,5,"société",9199465
3,"guerre",1952,5,"sport",9199465
33,"guerre",1952,5,"économie",9199465
79,"guerre",1952,6,"culture",9199465
33,"guerre",1952,6,"inclassable",9199465
383,"guerre",1952,6,"international",9199465
187,"guerre",1952,6,"politique",9199465
18,"guerre",1952,6,"science/technologie",9199465
26,"guerre",1952,6,"société",9199465
14,"guerre",1952,6,"sport",9199465
18,"guerre",1952,6,"économie",9199465
63,"guerre",1952,7,"culture",9199465
53,"guerre",1952,7,"inclassable",9199465
326,"guerre",1952,7,"international",9199465
80,"guerre",1952,7,"politique",9199465
4,"guerre",1952,7,"science/technologie",9199465
33,"guerre",1952,7,"société",9199465
13,"guerre",1952,7,"sport",9199465
22,"guerre",1952,7,"économie",9199465
71,"guerre",1952,8,"culture",9199465
46,"guerre",1952,8,"inclassable",9199465
330,"guerre",1952,8,"international",9199465
54,"guerre",1952,8,"politique",9199465
9,"guerre",1952,8,"science/technologie",9199465
24,"guerre",1952,8,"société",9199465
6,"guerre",1952,8,"sport",9199465
29,"guerre",1952,8,"économie",9199465
84,"guerre",1952,9,"culture",9199465
68,"guerre",1952,9,"inclassable",9199465
336,"guerre",1952,9,"international",9199465
93,"guerre",1952,9,"politique",9199465
15,"guerre",1952,9,"science/technologie",9199465
25,"guerre",1952,9,"société",9199465
3,"guerre",1952,9,"sport",9199465
37,"guerre",1952,9,"économie",9199465
51,"guerre",1952,10,"culture",9199465
50,"guerre",1952,10,"inclassable",9199465
355,"guerre",1952,10,"international",9199465
141,"guerre",1952,10,"politique",9199465
6,"guerre",1952,10,"science/technologie",9199465
43,"guerre",1952,10,"société",9199465
4,"guerre",1952,10,"sport",9199465
43,"guerre",1952,10,"économie",9199465
83,"guerre",1952,11,"culture",9199465
24,"guerre",1952,11,"inclassable",9199465
379,"guerre",1952,11,"international",9199465
144,"guerre",1952,11,"politique",9199465
3,"guerre",1952,11,"science/technologie",9199465
16,"guerre",1952,11,"société",9199465
1,"guerre",1952,11,"sport",9199465
30,"guerre",1952,11,"économie",9199465
69,"guerre",1952,12,"culture",9199465
25,"guerre",1952,12,"inclassable",9199465
398,"guerre",1952,12,"international",9199465
139,"guerre",1952,12,"politique",9199465
4,"guerre",1952,12,"science/technologie",9199465
13,"guerre",1952,12,"société",9199465
2,"guerre",1952,12,"sport",9199465
32,"guerre",1952,12,"économie",9199465
95,"guerre",1953,1,"culture",9566885
37,"guerre",1953,1,"inclassable",9566885
348,"guerre",1953,1,"international",9566885
186,"guerre",1953,1,"politique",9566885
2,"guerre",1953,1,"science/technologie",9566885
24,"guerre",1953,1,"société",9566885
5,"guerre",1953,1,"sport",9566885
32,"guerre",1953,1,"économie",9566885
34,"guerre",1953,2,"culture",9566885
39,"guerre",1953,2,"inclassable",9566885
376,"guerre",1953,2,"international",9566885
170,"guerre",1953,2,"politique",9566885
2,"guerre",1953,2,"science/technologie",9566885
19,"guerre",1953,2,"société",9566885
3,"guerre",1953,2,"sport",9566885
17,"guerre",1953,2,"économie",9566885
37,"guerre",1953,3,"culture",9566885
16,"guerre",1953,3,"inclassable",9566885
458,"guerre",1953,3,"international",9566885
129,"guerre",1953,3,"politique",9566885
8,"guerre",1953,3,"science/technologie",9566885
23,"guerre",1953,3,"société",9566885
2,"guerre",1953,3,"sport",9566885
17,"guerre",1953,3,"économie",9566885
55,"guerre",1953,4,"culture",9566885
17,"guerre",1953,4,"inclassable",9566885
475,"guerre",1953,4,"international",9566885
96,"guerre",1953,4,"politique",9566885
2,"guerre",1953,4,"science/technologie",9566885
30,"guerre",1953,4,"société",9566885
19,"guerre",1953,4,"économie",9566885
58,"guerre",1953,5,"culture",9566885
13,"guerre",1953,5,"inclassable",9566885
266,"guerre",1953,5,"international",9566885
103,"guerre",1953,5,"politique",9566885
1,"guerre",1953,5,"science/technologie",9566885
29,"guerre",1953,5,"société",9566885
5,"guerre",1953,5,"sport",9566885
26,"guerre",1953,5,"économie",9566885
81,"guerre",1953,6,"culture",9566885
50,"guerre",1953,6,"inclassable",9566885
259,"guerre",1953,6,"international",9566885
136,"guerre",1953,6,"politique",9566885
7,"guerre",1953,6,"science/technologie",9566885
21,"guerre",1953,6,"société",9566885
10,"guerre",1953,6,"sport",9566885
32,"guerre",1953,6,"économie",9566885
72,"guerre",1953,7,"culture",9566885
19,"guerre",1953,7,"inclassable",9566885
418,"guerre",1953,7,"international",9566885
187,"guerre",1953,7,"politique",9566885
5,"guerre",1953,7,"science/technologie",9566885
23,"guerre",1953,7,"société",9566885
8,"guerre",1953,7,"sport",9566885
30,"guerre",1953,7,"économie",9566885
66,"guerre",1953,8,"culture",9566885
25,"guerre",1953,8,"inclassable",9566885
355,"guerre",1953,8,"international",9566885
58,"guerre",1953,8,"politique",9566885
7,"guerre",1953,8,"science/technologie",9566885
22,"guerre",1953,8,"société",9566885
2,"guerre",1953,8,"sport",9566885
28,"guerre",1953,8,"économie",9566885
49,"guerre",1953,9,"culture",9566885
8,"guerre",1953,9,"inclassable",9566885
289,"guerre",1953,9,"international",9566885
55,"guerre",1953,9,"politique",9566885
30,"guerre",1953,9,"société",9566885
5,"guerre",1953,9,"sport",9566885
27,"guerre",1953,9,"économie",9566885
133,"guerre",1953,10,"culture",9566885
44,"guerre",1953,10,"inclassable",9566885
412,"guerre",1953,10,"international",9566885
81,"guerre",1953,10,"politique",9566885
13,"guerre",1953,10,"science/technologie",9566885
18,"guerre",1953,10,"société",9566885
5,"guerre",1953,10,"sport",9566885
44,"guerre",1953,10,"économie",9566885
60,"guerre",1953,11,"culture",9566885
19,"guerre",1953,11,"inclassable",9566885
284,"guerre",1953,11,"international",9566885
146,"guerre",1953,11,"politique",9566885
7,"guerre",1953,11,"science/technologie",9566885
10,"guerre",1953,11,"société",9566885
6,"guerre",1953,11,"sport",9566885
30,"guerre",1953,11,"économie",9566885
62,"guerre",1953,12,"culture",9566885
33,"guerre",1953,12,"inclassable",9566885
334,"guerre",1953,12,"international",9566885
167,"guerre",1953,12,"politique",9566885
4,"guerre",1953,12,"science/technologie",9566885
13,"guerre",1953,12,"société",9566885
4,"guerre",1953,12,"sport",9566885
38,"guerre",1953,12,"économie",9566885
61,"guerre",1954,1,"culture",10491845
8,"guerre",1954,1,"inclassable",10491845
387,"guerre",1954,1,"international",10491845
101,"guerre",1954,1,"politique",10491845
7,"guerre",1954,1,"science/technologie",10491845
34,"guerre",1954,1,"société",10491845
6,"guerre",1954,1,"sport",10491845
15,"guerre",1954,1,"économie",10491845
42,"guerre",1954,2,"culture",10491845
15,"guerre",1954,2,"inclassable",10491845
352,"guerre",1954,2,"international",10491845
76,"guerre",1954,2,"politique",10491845
3,"guerre",1954,2,"science/technologie",10491845
9,"guerre",1954,2,"société",10491845
3,"guerre",1954,2,"sport",10491845
19,"guerre",1954,2,"économie",10491845
65,"guerre",1954,3,"culture",10491845
38,"guerre",1954,3,"inclassable",10491845
322,"guerre",1954,3,"international",10491845
124,"guerre",1954,3,"politique",10491845
10,"guerre",1954,3,"science/technologie",10491845
30,"guerre",1954,3,"société",10491845
5,"guerre",1954,3,"sport",10491845
32,"guerre",1954,3,"économie",10491845
79,"guerre",1954,4,"culture",10491845
37,"guerre",1954,4,"inclassable",10491845
521,"guerre",1954,4,"international",10491845
141,"guerre",1954,4,"politique",10491845
4,"guerre",1954,4,"science/technologie",10491845
12,"guerre",1954,4,"société",10491845
8,"guerre",1954,4,"sport",10491845
18,"guerre",1954,4,"économie",10491845
72,"guerre",1954,5,"culture",10491845
39,"guerre",1954,5,"inclassable",10491845
462,"guerre",1954,5,"international",10491845
167,"guerre",1954,5,"politique",10491845
1,"guerre",1954,5,"science/technologie",10491845
25,"guerre",1954,5,"société",10491845
6,"guerre",1954,5,"sport",10491845
43,"guerre",1954,5,"économie",10491845
62,"guerre",1954,6,"culture",10491845
46,"guerre",1954,6,"inclassable",10491845
428,"guerre",1954,6,"international",10491845
198,"guerre",1954,6,"politique",10491845
9,"guerre",1954,6,"science/technologie",10491845
13,"guerre",1954,6,"société",10491845
8,"guerre",1954,6,"sport",10491845
29,"guerre",1954,6,"économie",10491845
37,"guerre",1954,7,"culture",10491845
33,"guerre",1954,7,"inclassable",10491845
389,"guerre",1954,7,"international",10491845
107,"guerre",1954,7,"politique",10491845
2,"guerre",1954,7,"science/technologie",10491845
22,"guerre",1954,7,"société",10491845
8,"guerre",1954,7,"sport",10491845
18,"guerre",1954,7,"économie",10491845
46,"guerre",1954,8,"culture",10491845
16,"guerre",1954,8,"inclassable",10491845
300,"guerre",1954,8,"international",10491845
104,"guerre",1954,8,"politique",10491845
1,"guerre",1954,8,"science/technologie",10491845
11,"guerre",1954,8,"société",10491845
6,"guerre",1954,8,"sport",10491845
22,"guerre",1954,8,"économie",10491845
41,"guerre",1954,9,"culture",10491845
38,"guerre",1954,9,"inclassable",10491845
220,"guerre",1954,9,"international",10491845
108,"guerre",1954,9,"politique",10491845
5,"guerre",1954,9,"science/technologie",10491845
14,"guerre",1954,9,"société",10491845
7,"guerre",1954,9,"sport",10491845
12,"guerre",1954,9,"économie",10491845
79,"guerre",1954,10,"culture",10491845
28,"guerre",1954,10,"inclassable",10491845
263,"guerre",1954,10,"international",10491845
110,"guerre",1954,10,"politique",10491845
6,"guerre",1954,10,"science/technologie",10491845
17,"guerre",1954,10,"société",10491845
7,"guerre",1954,10,"sport",10491845
39,"guerre",1954,10,"économie",10491845
58,"guerre",1954,11,"culture",10491845
18,"guerre",1954,11,"inclassable",10491845
241,"guerre",1954,11,"international",10491845
124,"guerre",1954,11,"politique",10491845
7,"guerre",1954,11,"science/technologie",10491845
23,"guerre",1954,11,"société",10491845
2,"guerre",1954,11,"sport",10491845
21,"guerre",1954,11,"économie",10491845
82,"guerre",1954,12,"culture",10491845
23,"guerre",1954,12,"inclassable",10491845
291,"guerre",1954,12,"international",10491845
159,"guerre",1954,12,"politique",10491845
18,"guerre",1954,12,"science/technologie",10491845
14,"guerre",1954,12,"société",10491845
2,"guerre",1954,12,"sport",10491845
25,"guerre",1954,12,"économie",10491845
39,"guerre",1955,1,"culture",10180180
22,"guerre",1955,1,"inclassable",10180180
305,"guerre",1955,1,"international",10180180
118,"guerre",1955,1,"politique",10180180
6,"guerre",1955,1,"science/technologie",10180180
20,"guerre",1955,1,"société",10180180
5,"guerre",1955,1,"sport",10180180
22,"guerre",1955,1,"économie",10180180
60,"guerre",1955,2,"culture",10180180
20,"guerre",1955,2,"inclassable",10180180
249,"guerre",1955,2,"international",10180180
92,"guerre",1955,2,"politique",10180180
4,"guerre",1955,2,"science/technologie",10180180
11,"guerre",1955,2,"société",10180180
2,"guerre",1955,2,"sport",10180180
20,"guerre",1955,2,"économie",10180180
112,"guerre",1955,3,"culture",10180180
28,"guerre",1955,3,"inclassable",10180180
326,"guerre",1955,3,"international",10180180
143,"guerre",1955,3,"politique",10180180
9,"guerre",1955,3,"science/technologie",10180180
20,"guerre",1955,3,"société",10180180
2,"guerre",1955,3,"sport",10180180
20,"guerre",1955,3,"économie",10180180
69,"guerre",1955,4,"culture",10180180
29,"guerre",1955,4,"inclassable",10180180
334,"guerre",1955,4,"international",10180180
57,"guerre",1955,4,"politique",10180180
10,"guerre",1955,4,"science/technologie",10180180
29,"guerre",1955,4,"société",10180180
1,"guerre",1955,4,"sport",10180180
21,"guerre",1955,4,"économie",10180180
47,"guerre",1955,5,"culture",10180180
23,"guerre",1955,5,"inclassable",10180180
275,"guerre",1955,5,"international",10180180
74,"guerre",1955,5,"politique",10180180
5,"guerre",1955,5,"science/technologie",10180180
12,"guerre",1955,5,"société",10180180
3,"guerre",1955,5,"sport",10180180
12,"guerre",1955,5,"économie",10180180
41,"guerre",1955,6,"culture",10180180
24,"guerre",1955,6,"inclassable",10180180
244,"guerre",1955,6,"international",10180180
42,"guerre",1955,6,"politique",10180180
6,"guerre",1955,6,"science/technologie",10180180
27,"guerre",1955,6,"société",10180180
7,"guerre",1955,6,"sport",10180180
29,"guerre",1955,6,"économie",10180180
36,"guerre",1955,7,"culture",10180180
5,"guerre",1955,7,"inclassable",10180180
372,"guerre",1955,7,"international",10180180
76,"guerre",1955,7,"politique",10180180
12,"guerre",1955,7,"science/technologie",10180180
25,"guerre",1955,7,"société",10180180
7,"guerre",1955,7,"sport",10180180
34,"guerre",1955,7,"économie",10180180
84,"guerre",1955,8,"culture",10180180
22,"guerre",1955,8,"inclassable",10180180
320,"guerre",1955,8,"international",10180180
28,"guerre",1955,8,"politique",10180180
20,"guerre",1955,8,"science/technologie",10180180
27,"guerre",1955,8,"société",10180180
4,"guerre",1955,8,"sport",10180180
18,"guerre",1955,8,"économie",10180180
54,"guerre",1955,9,"culture",10180180
22,"guerre",1955,9,"inclassable",10180180
394,"guerre",1955,9,"international",10180180
35,"guerre",1955,9,"politique",10180180
5,"guerre",1955,9,"science/technologie",10180180
27,"guerre",1955,9,"société",10180180
8,"guerre",1955,9,"sport",10180180
25,"guerre",1955,9,"économie",10180180
44,"guerre",1955,10,"culture",10180180
14,"guerre",1955,10,"inclassable",10180180
178,"guerre",1955,10,"international",10180180
91,"guerre",1955,10,"politique",10180180
2,"guerre",1955,10,"science/technologie",10180180
13,"guerre",1955,10,"société",10180180
2,"guerre",1955,10,"sport",10180180
13,"guerre",1955,10,"économie",10180180
54,"guerre",1955,11,"culture",10180180
15,"guerre",1955,11,"inclassable",10180180
209,"guerre",1955,11,"international",10180180
64,"guerre",1955,11,"politique",10180180
11,"guerre",1955,11,"science/technologie",10180180
15,"guerre",1955,11,"société",10180180
3,"guerre",1955,11,"sport",10180180
8,"guerre",1955,11,"économie",10180180
43,"guerre",1955,12,"culture",10180180
13,"guerre",1955,12,"inclassable",10180180
213,"guerre",1955,12,"international",10180180
82,"guerre",1955,12,"politique",10180180
4,"guerre",1955,12,"science/technologie",10180180
21,"guerre",1955,12,"société",10180180
6,"guerre",1955,12,"sport",10180180
15,"guerre",1955,12,"économie",10180180
54,"guerre",1956,1,"culture",10238810
28,"guerre",1956,1,"inclassable",10238810
210,"guerre",1956,1,"international",10238810
62,"guerre",1956,1,"politique",10238810
4,"guerre",1956,1,"science/technologie",10238810
9,"guerre",1956,1,"société",10238810
4,"guerre",1956,1,"sport",10238810
20,"guerre",1956,1,"économie",10238810
45,"guerre",1956,2,"culture",10238810
18,"guerre",1956,2,"inclassable",10238810
263,"guerre",1956,2,"international",10238810
66,"guerre",1956,2,"politique",10238810
1,"guerre",1956,2,"science/technologie",10238810
16,"guerre",1956,2,"société",10238810
1,"guerre",1956,2,"sport",10238810
11,"guerre",1956,2,"économie",10238810
49,"guerre",1956,3,"culture",10238810
21,"guerre",1956,3,"inclassable",10238810
283,"guerre",1956,3,"international",10238810
113,"guerre",1956,3,"politique",10238810
1,"guerre",1956,3,"science/technologie",10238810
11,"guerre",1956,3,"société",10238810
6,"guerre",1956,3,"sport",10238810
16,"guerre",1956,3,"économie",10238810
64,"guerre",1956,4,"culture",10238810
27,"guerre",1956,4,"inclassable",10238810
302,"guerre",1956,4,"international",10238810
112,"guerre",1956,4,"politique",10238810
9,"guerre",1956,4,"science/technologie",10238810
9,"guerre",1956,4,"société",10238810
5,"guerre",1956,4,"sport",10238810
13,"guerre",1956,4,"économie",10238810
74,"guerre",1956,5,"culture",10238810
11,"guerre",1956,5,"inclassable",10238810
295,"guerre",1956,5,"international",10238810
92,"guerre",1956,5,"politique",10238810
18,"guerre",1956,5,"société",10238810
14,"guerre",1956,5,"sport",10238810
8,"guerre",1956,5,"économie",10238810
68,"guerre",1956,6,"culture",10238810
7,"guerre",1956,6,"inclassable",10238810
273,"guerre",1956,6,"international",10238810
147,"guerre",1956,6,"politique",10238810
1,"guerre",1956,6,"science/technologie",10238810
8,"guerre",1956,6,"société",10238810
4,"guerre",1956,6,"sport",10238810
21,"guerre",1956,6,"économie",10238810
62,"guerre",1956,7,"culture",10238810
27,"guerre",1956,7,"inclassable",10238810
246,"guerre",1956,7,"international",10238810
69,"guerre",1956,7,"politique",10238810
6,"guerre",1956,7,"science/technologie",10238810
14,"guerre",1956,7,"société",10238810
8,"guerre",1956,7,"sport",10238810
16,"guerre",1956,7,"économie",10238810
41,"guerre",1956,8,"culture",10238810
18,"guerre",1956,8,"inclassable",10238810
315,"guerre",1956,8,"international",10238810
31,"guerre",1956,8,"politique",10238810
4,"guerre",1956,8,"science/technologie",10238810
5,"guerre",1956,8,"société",10238810
