"n","gram","annee","mois","rubrique","total"
3,"paix",1954,3,"économie",10491845
28,"paix",1954,4,"culture",10491845
14,"paix",1954,4,"inclassable",10491845
284,"paix",1954,4,"international",10491845
72,"paix",1954,4,"politique",10491845
5,"paix",1954,4,"société",10491845
1,"paix",1954,4,"sport",10491845
2,"paix",1954,4,"économie",10491845
45,"paix",1954,5,"culture",10491845
10,"paix",1954,5,"inclassable",10491845
283,"paix",1954,5,"international",10491845
119,"paix",1954,5,"politique",10491845
10,"paix",1954,5,"société",10491845
2,"paix",1954,5,"sport",10491845
2,"paix",1954,5,"économie",10491845
29,"paix",1954,6,"culture",10491845
10,"paix",1954,6,"inclassable",10491845
320,"paix",1954,6,"international",10491845
198,"paix",1954,6,"politique",10491845
1,"paix",1954,6,"science/technologie",10491845
7,"paix",1954,6,"société",10491845
1,"paix",1954,6,"sport",10491845
4,"paix",1954,6,"économie",10491845
17,"paix",1954,7,"culture",10491845
17,"paix",1954,7,"inclassable",10491845
337,"paix",1954,7,"international",10491845
112,"paix",1954,7,"politique",10491845
1,"paix",1954,7,"science/technologie",10491845
14,"paix",1954,7,"société",10491845
1,"paix",1954,7,"sport",10491845
22,"paix",1954,8,"culture",10491845
6,"paix",1954,8,"inclassable",10491845
170,"paix",1954,8,"international",10491845
65,"paix",1954,8,"politique",10491845
1,"paix",1954,8,"société",10491845
1,"paix",1954,8,"sport",10491845
3,"paix",1954,8,"économie",10491845
17,"paix",1954,9,"culture",10491845
1,"paix",1954,9,"inclassable",10491845
188,"paix",1954,9,"international",10491845
62,"paix",1954,9,"politique",10491845
6,"paix",1954,9,"société",10491845
4,"paix",1954,9,"sport",10491845
1,"paix",1954,9,"économie",10491845
13,"paix",1954,10,"culture",10491845
6,"paix",1954,10,"inclassable",10491845
248,"paix",1954,10,"international",10491845
103,"paix",1954,10,"politique",10491845
10,"paix",1954,10,"société",10491845
4,"paix",1954,10,"économie",10491845
46,"paix",1954,11,"culture",10491845
10,"paix",1954,11,"inclassable",10491845
174,"paix",1954,11,"international",10491845
116,"paix",1954,11,"politique",10491845
1,"paix",1954,11,"science/technologie",10491845
9,"paix",1954,11,"société",10491845
24,"paix",1954,12,"culture",10491845
13,"paix",1954,12,"inclassable",10491845
200,"paix",1954,12,"international",10491845
146,"paix",1954,12,"politique",10491845
8,"paix",1954,12,"société",10491845
3,"paix",1954,12,"économie",10491845
12,"paix",1955,1,"culture",10180180
4,"paix",1955,1,"inclassable",10180180
195,"paix",1955,1,"international",10180180
38,"paix",1955,1,"politique",10180180
2,"paix",1955,1,"science/technologie",10180180
5,"paix",1955,1,"société",10180180
1,"paix",1955,1,"économie",10180180
9,"paix",1955,2,"culture",10180180
2,"paix",1955,2,"inclassable",10180180
158,"paix",1955,2,"international",10180180
52,"paix",1955,2,"politique",10180180
7,"paix",1955,2,"société",10180180
30,"paix",1955,3,"culture",10180180
5,"paix",1955,3,"inclassable",10180180
177,"paix",1955,3,"international",10180180
82,"paix",1955,3,"politique",10180180
1,"paix",1955,3,"science/technologie",10180180
8,"paix",1955,3,"société",10180180
1,"paix",1955,3,"économie",10180180
19,"paix",1955,4,"culture",10180180
1,"paix",1955,4,"inclassable",10180180
181,"paix",1955,4,"international",10180180
28,"paix",1955,4,"politique",10180180
2,"paix",1955,4,"science/technologie",10180180
7,"paix",1955,4,"société",10180180
1,"paix",1955,4,"économie",10180180
8,"paix",1955,5,"culture",10180180
11,"paix",1955,5,"inclassable",10180180
219,"paix",1955,5,"international",10180180
53,"paix",1955,5,"politique",10180180
1,"paix",1955,5,"science/technologie",10180180
18,"paix",1955,5,"société",10180180
1,"paix",1955,5,"sport",10180180
2,"paix",1955,5,"économie",10180180
22,"paix",1955,6,"culture",10180180
3,"paix",1955,6,"inclassable",10180180
275,"paix",1955,6,"international",10180180
52,"paix",1955,6,"politique",10180180
1,"paix",1955,6,"science/technologie",10180180
4,"paix",1955,6,"société",10180180
1,"paix",1955,6,"économie",10180180
31,"paix",1955,7,"culture",10180180
308,"paix",1955,7,"international",10180180
38,"paix",1955,7,"politique",10180180
2,"paix",1955,7,"science/technologie",10180180
5,"paix",1955,7,"société",10180180
2,"paix",1955,7,"économie",10180180
56,"paix",1955,8,"culture",10180180
8,"paix",1955,8,"inclassable",10180180
172,"paix",1955,8,"international",10180180
18,"paix",1955,8,"politique",10180180
14,"paix",1955,8,"science/technologie",10180180
15,"paix",1955,8,"société",10180180
3,"paix",1955,8,"économie",10180180
9,"paix",1955,9,"culture",10180180
4,"paix",1955,9,"inclassable",10180180
183,"paix",1955,9,"international",10180180
11,"paix",1955,9,"politique",10180180
14,"paix",1955,9,"société",10180180
7,"paix",1955,10,"culture",10180180
5,"paix",1955,10,"inclassable",10180180
137,"paix",1955,10,"international",10180180
33,"paix",1955,10,"politique",10180180
2,"paix",1955,10,"science/technologie",10180180
13,"paix",1955,10,"société",10180180
2,"paix",1955,10,"sport",10180180
1,"paix",1955,10,"économie",10180180
7,"paix",1955,11,"culture",10180180
4,"paix",1955,11,"inclassable",10180180
139,"paix",1955,11,"international",10180180
35,"paix",1955,11,"politique",10180180
7,"paix",1955,11,"société",10180180
2,"paix",1955,11,"sport",10180180
29,"paix",1955,12,"culture",10180180
7,"paix",1955,12,"inclassable",10180180
133,"paix",1955,12,"international",10180180
84,"paix",1955,12,"politique",10180180
10,"paix",1955,12,"société",10180180
4,"paix",1955,12,"économie",10180180
13,"paix",1956,1,"culture",10238810
5,"paix",1956,1,"inclassable",10238810
129,"paix",1956,1,"international",10238810
42,"paix",1956,1,"politique",10238810
2,"paix",1956,1,"science/technologie",10238810
5,"paix",1956,1,"société",10238810
1,"paix",1956,1,"économie",10238810
8,"paix",1956,2,"culture",10238810
3,"paix",1956,2,"inclassable",10238810
154,"paix",1956,2,"international",10238810
58,"paix",1956,2,"politique",10238810
4,"paix",1956,2,"société",10238810
12,"paix",1956,3,"culture",10238810
4,"paix",1956,3,"inclassable",10238810
168,"paix",1956,3,"international",10238810
51,"paix",1956,3,"politique",10238810
1,"paix",1956,3,"science/technologie",10238810
4,"paix",1956,3,"société",10238810
1,"paix",1956,3,"économie",10238810
20,"paix",1956,4,"culture",10238810
6,"paix",1956,4,"inclassable",10238810
232,"paix",1956,4,"international",10238810
107,"paix",1956,4,"politique",10238810
7,"paix",1956,4,"société",10238810
2,"paix",1956,4,"économie",10238810
12,"paix",1956,5,"culture",10238810
3,"paix",1956,5,"inclassable",10238810
228,"paix",1956,5,"international",10238810
60,"paix",1956,5,"politique",10238810
1,"paix",1956,5,"science/technologie",10238810
6,"paix",1956,5,"société",10238810
4,"paix",1956,5,"économie",10238810
14,"paix",1956,6,"culture",10238810
6,"paix",1956,6,"inclassable",10238810
144,"paix",1956,6,"international",10238810
50,"paix",1956,6,"politique",10238810
1,"paix",1956,6,"science/technologie",10238810
7,"paix",1956,6,"société",10238810
17,"paix",1956,7,"culture",10238810
9,"paix",1956,7,"inclassable",10238810
144,"paix",1956,7,"international",10238810
53,"paix",1956,7,"politique",10238810
12,"paix",1956,7,"société",10238810
2,"paix",1956,7,"économie",10238810
11,"paix",1956,8,"culture",10238810
2,"paix",1956,8,"inclassable",10238810
179,"paix",1956,8,"international",10238810
21,"paix",1956,8,"politique",10238810
9,"paix",1956,8,"société",10238810
10,"paix",1956,9,"culture",10238810
1,"paix",1956,9,"inclassable",10238810
158,"paix",1956,9,"international",10238810
38,"paix",1956,9,"politique",10238810
1,"paix",1956,9,"science/technologie",10238810
7,"paix",1956,9,"société",10238810
12,"paix",1956,10,"culture",10238810
5,"paix",1956,10,"inclassable",10238810
226,"paix",1956,10,"international",10238810
40,"paix",1956,10,"politique",10238810
1,"paix",1956,10,"science/technologie",10238810
6,"paix",1956,10,"société",10238810
1,"paix",1956,10,"économie",10238810
20,"paix",1956,11,"culture",10238810
5,"paix",1956,11,"inclassable",10238810
375,"paix",1956,11,"international",10238810
59,"paix",1956,11,"politique",10238810
1,"paix",1956,11,"science/technologie",10238810
12,"paix",1956,11,"société",10238810
3,"paix",1956,11,"sport",10238810
1,"paix",1956,11,"économie",10238810
23,"paix",1956,12,"culture",10238810
2,"paix",1956,12,"inclassable",10238810
203,"paix",1956,12,"international",10238810
36,"paix",1956,12,"politique",10238810
10,"paix",1956,12,"société",10238810
3,"paix",1956,12,"économie",10238810
2,"paix",1957,1,"culture",10185203
7,"paix",1957,1,"inclassable",10185203
164,"paix",1957,1,"international",10185203
32,"paix",1957,1,"politique",10185203
5,"paix",1957,1,"société",10185203
1,"paix",1957,1,"économie",10185203
7,"paix",1957,2,"culture",10185203
2,"paix",1957,2,"inclassable",10185203
180,"paix",1957,2,"international",10185203
32,"paix",1957,2,"politique",10185203
4,"paix",1957,2,"société",10185203
2,"paix",1957,2,"économie",10185203
18,"paix",1957,3,"culture",10185203
3,"paix",1957,3,"inclassable",10185203
141,"paix",1957,3,"international",10185203
27,"paix",1957,3,"politique",10185203
1,"paix",1957,3,"science/technologie",10185203
6,"paix",1957,3,"société",10185203
2,"paix",1957,3,"économie",10185203
12,"paix",1957,4,"culture",10185203
5,"paix",1957,4,"inclassable",10185203
137,"paix",1957,4,"international",10185203
26,"paix",1957,4,"politique",10185203
2,"paix",1957,4,"science/technologie",10185203
21,"paix",1957,4,"société",10185203
1,"paix",1957,4,"économie",10185203
10,"paix",1957,5,"culture",10185203
16,"paix",1957,5,"inclassable",10185203
111,"paix",1957,5,"international",10185203
30,"paix",1957,5,"politique",10185203
1,"paix",1957,5,"science/technologie",10185203
3,"paix",1957,5,"société",10185203
14,"paix",1957,6,"culture",10185203
2,"paix",1957,6,"inclassable",10185203
127,"paix",1957,6,"international",10185203
25,"paix",1957,6,"politique",10185203
12,"paix",1957,6,"société",10185203
3,"paix",1957,6,"économie",10185203
13,"paix",1957,7,"culture",10185203
115,"paix",1957,7,"international",10185203
32,"paix",1957,7,"politique",10185203
3,"paix",1957,7,"science/technologie",10185203
10,"paix",1957,7,"société",10185203
12,"paix",1957,7,"économie",10185203
21,"paix",1957,8,"culture",10185203
4,"paix",1957,8,"inclassable",10185203
107,"paix",1957,8,"international",10185203
9,"paix",1957,8,"politique",10185203
1,"paix",1957,8,"science/technologie",10185203
4,"paix",1957,8,"société",10185203
7,"paix",1957,9,"culture",10185203
1,"paix",1957,9,"inclassable",10185203
138,"paix",1957,9,"international",10185203
18,"paix",1957,9,"politique",10185203
3,"paix",1957,9,"science/technologie",10185203
1,"paix",1957,9,"société",10185203
20,"paix",1957,10,"culture",10185203
4,"paix",1957,10,"inclassable",10185203
135,"paix",1957,10,"international",10185203
49,"paix",1957,10,"politique",10185203
9,"paix",1957,10,"science/technologie",10185203
15,"paix",1957,10,"société",10185203
1,"paix",1957,10,"économie",10185203
14,"paix",1957,11,"culture",10185203
7,"paix",1957,11,"inclassable",10185203
141,"paix",1957,11,"international",10185203
37,"paix",1957,11,"politique",10185203
2,"paix",1957,11,"science/technologie",10185203
10,"paix",1957,11,"société",10185203
1,"paix",1957,11,"économie",10185203
25,"paix",1957,12,"culture",10185203
7,"paix",1957,12,"inclassable",10185203
214,"paix",1957,12,"international",10185203
36,"paix",1957,12,"politique",10185203
1,"paix",1957,12,"science/technologie",10185203
4,"paix",1957,12,"société",10185203
2,"paix",1957,12,"économie",10185203
13,"paix",1958,1,"culture",10126688
2,"paix",1958,1,"inclassable",10126688
228,"paix",1958,1,"international",10126688
35,"paix",1958,1,"politique",10126688
4,"paix",1958,1,"science/technologie",10126688
9,"paix",1958,1,"société",10126688
1,"paix",1958,1,"économie",10126688
10,"paix",1958,2,"culture",10126688
2,"paix",1958,2,"inclassable",10126688
114,"paix",1958,2,"international",10126688
22,"paix",1958,2,"politique",10126688
1,"paix",1958,2,"science/technologie",10126688
8,"paix",1958,2,"société",10126688
2,"paix",1958,2,"économie",10126688
17,"paix",1958,3,"culture",10126688
1,"paix",1958,3,"inclassable",10126688
134,"paix",1958,3,"international",10126688
41,"paix",1958,3,"politique",10126688
20,"paix",1958,3,"société",10126688
2,"paix",1958,3,"économie",10126688
10,"paix",1958,4,"culture",10126688
6,"paix",1958,4,"inclassable",10126688
143,"paix",1958,4,"international",10126688
39,"paix",1958,4,"politique",10126688
8,"paix",1958,4,"science/technologie",10126688
11,"paix",1958,4,"société",10126688
1,"paix",1958,4,"économie",10126688
15,"paix",1958,5,"culture",10126688
1,"paix",1958,5,"inclassable",10126688
129,"paix",1958,5,"international",10126688
60,"paix",1958,5,"politique",10126688
1,"paix",1958,5,"science/technologie",10126688
15,"paix",1958,5,"société",10126688
21,"paix",1958,6,"culture",10126688
5,"paix",1958,6,"inclassable",10126688
84,"paix",1958,6,"international",10126688
47,"paix",1958,6,"politique",10126688
6,"paix",1958,6,"société",10126688
2,"paix",1958,6,"économie",10126688
26,"paix",1958,7,"culture",10126688
209,"paix",1958,7,"international",10126688
46,"paix",1958,7,"politique",10126688
14,"paix",1958,7,"société",10126688
22,"paix",1958,8,"culture",10126688
3,"paix",1958,8,"inclassable",10126688
215,"paix",1958,8,"international",10126688
26,"paix",1958,8,"politique",10126688
5,"paix",1958,8,"science/technologie",10126688
12,"paix",1958,8,"société",10126688
1,"paix",1958,8,"sport",10126688
12,"paix",1958,9,"culture",10126688
3,"paix",1958,9,"inclassable",10126688
149,"paix",1958,9,"international",10126688
57,"paix",1958,9,"politique",10126688
7,"paix",1958,9,"science/technologie",10126688
25,"paix",1958,9,"société",10126688
3,"paix",1958,9,"économie",10126688
32,"paix",1958,10,"culture",10126688
3,"paix",1958,10,"inclassable",10126688
167,"paix",1958,10,"international",10126688
45,"paix",1958,10,"politique",10126688
1,"paix",1958,10,"science/technologie",10126688
11,"paix",1958,10,"société",10126688
2,"paix",1958,10,"économie",10126688
16,"paix",1958,11,"culture",10126688
2,"paix",1958,11,"inclassable",10126688
182,"paix",1958,11,"international",10126688
43,"paix",1958,11,"politique",10126688
4,"paix",1958,11,"science/technologie",10126688
10,"paix",1958,11,"société",10126688
1,"paix",1958,11,"économie",10126688
22,"paix",1958,12,"culture",10126688
6,"paix",1958,12,"inclassable",10126688
95,"paix",1958,12,"international",10126688
31,"paix",1958,12,"politique",10126688
1,"paix",1958,12,"science/technologie",10126688
8,"paix",1958,12,"société",10126688
4,"paix",1958,12,"économie",10126688
8,"paix",1959,1,"culture",10052167
5,"paix",1959,1,"inclassable",10052167
277,"paix",1959,1,"international",10052167
52,"paix",1959,1,"politique",10052167
1,"paix",1959,1,"science/technologie",10052167
3,"paix",1959,1,"société",10052167
1,"paix",1959,1,"sport",10052167
3,"paix",1959,1,"économie",10052167
9,"paix",1959,2,"culture",10052167
12,"paix",1959,2,"inclassable",10052167
194,"paix",1959,2,"international",10052167
20,"paix",1959,2,"politique",10052167
4,"paix",1959,2,"société",10052167
1,"paix",1959,2,"économie",10052167
12,"paix",1959,3,"culture",10052167
4,"paix",1959,3,"inclassable",10052167
398,"paix",1959,3,"international",10052167
77,"paix",1959,3,"politique",10052167
10,"paix",1959,3,"société",10052167
3,"paix",1959,4,"culture",10052167
7,"paix",1959,4,"inclassable",10052167
227,"paix",1959,4,"international",10052167
41,"paix",1959,4,"politique",10052167
5,"paix",1959,4,"société",10052167
1,"paix",1959,4,"économie",10052167
10,"paix",1959,5,"culture",10052167
3,"paix",1959,5,"inclassable",10052167
383,"paix",1959,5,"international",10052167
61,"paix",1959,5,"politique",10052167
1,"paix",1959,5,"science/technologie",10052167
14,"paix",1959,5,"société",10052167
1,"paix",1959,5,"sport",10052167
22,"paix",1959,6,"culture",10052167
3,"paix",1959,6,"inclassable",10052167
206,"paix",1959,6,"international",10052167
38,"paix",1959,6,"politique",10052167
2,"paix",1959,6,"science/technologie",10052167
14,"paix",1959,6,"société",10052167
3,"paix",1959,6,"économie",10052167
33,"paix",1959,7,"culture",10052167
1,"paix",1959,7,"inclassable",10052167
230,"paix",1959,7,"international",10052167
36,"paix",1959,7,"politique",10052167
16,"paix",1959,7,"société",10052167
23,"paix",1959,8,"culture",10052167
7,"paix",1959,8,"inclassable",10052167
250,"paix",1959,8,"international",10052167
32,"paix",1959,8,"politique",10052167
7,"paix",1959,8,"société",10052167
14,"paix",1959,9,"culture",10052167
5,"paix",1959,9,"inclassable",10052167
377,"paix",1959,9,"international",10052167
79,"paix",1959,9,"politique",10052167
3,"paix",1959,9,"science/technologie",10052167
12,"paix",1959,9,"société",10052167
2,"paix",1959,9,"économie",10052167
25,"paix",1959,10,"culture",10052167
2,"paix",1959,10,"inclassable",10052167
291,"paix",1959,10,"international",10052167
73,"paix",1959,10,"politique",10052167
2,"paix",1959,10,"science/technologie",10052167
9,"paix",1959,10,"société",10052167
9,"paix",1959,11,"culture",10052167
1,"paix",1959,11,"inclassable",10052167
205,"paix",1959,11,"international",10052167
75,"paix",1959,11,"politique",10052167
1,"paix",1959,11,"science/technologie",10052167
8,"paix",1959,11,"société",10052167
